USER_ID,EDAD,GENERO,CIUDAD,NOMBRE,APELLIDO,ESTADO_CIVIL,EMAIL,TELEFONO,VIGENCIA_DESDE,VIGENCIA_HASTA,Cedula,MARCA,MODELO,PUERTAS,TIPO,PRECIO,ANO,KILOMETRAJE,PRECIO_POLIZA,CARRO
6077,26,FEMENINO,Garzon,TERESA,GUTIERREZ,CASADO,teresa.gutierrez06@workmail.com,3157735257,2019-04-04 10:00:00,2024-05-16 12:00:00,67.401.174,Chevrolet,Sail,4,Sedan,32000000,2014,64842,3600000,Chevrolet Sail 2014
6078,36,FEMENINO,Valledupar,MARIA ANTONIA,MORALES,CASADO,mariaantonia.morales05@workmail.com,3182914492,2019-04-04 10:00:00,2024-06-27 14:00:00,75.668.811,Volkswagen,Amarok,4,Camioneta,92500000,2015,98295,6625000,Volkswagen Amarok 2015
6079,45,FEMENINO,Cartagena,CRISTINA,FLORES,SOLTERO,cristina.flores88@workmail.com,3109516735,2018-12-24 10:00:00,2023-12-28 15:00:00,76.434.763,Renault,Sandero,4,Hatchback,36000000,2012,162003,3800000,Renault Sandero 2012
6080,36,FEMENINO,Villavicencio,VICTORIA,PASCUAL,CASADO,victoria.pascual25@workmail.com,3183193079,2019-01-10 06:00:00,2024-06-19 04:00:00,61.487.133,Mazda,CX5,4,Camioneta,117500000,2015,114510,7875000,Mazda CX5 2015
6081,61,FEMENINO,Popayan,BEATRIZ,RUBIO,SOLTERO,beatriz.rubio58@workmail.com,3006928180,2019-03-16 11:30:00,2024-02-06 14:30:00,50.721.017,Chevrolet,Aveo,4,Sedan,21500000,2013,134253,3075000,Chevrolet Aveo 2013
6082,39,FEMENINO,Tierralta,SARA,FLORES,SOLTERO,sara.flores38@workmail.com,3008406002,2019-03-18 14:00:00,2024-04-21 06:00:00,70.410.927,Toyota,4Runner,4,Camioneta,179500000,2019,25489,10975000,Toyota 4Runner 2019
6083,58,MASCULINO,Buenaventura,JOSE IGNACIO,CASTILLO,CASADO,joseignacio.castillo67@workmail.com,3109841131,2019-02-06 14:30:00,2024-01-06 01:00:00,68.762.270,Renault,Clio,4,Hatchback,20000000,2014,111332,3000000,Renault Clio 2014
6084,40,MASCULINO,Itagui,RAMON,SANTANA,CASADO,ramon.santana88@workmail.com,3053315987,2019-01-24 23:30:00,2024-06-12 20:30:00,76.737.088,Ford,Explorer,4,Camioneta,177500000,2015,141477,10875000,Ford Explorer 2015
6085,49,FEMENINO,Cucuta,MARIA TERESA,SANTOS,SOLTERO,mariateresa.santos18@workmail.com,3117749853,2019-03-18 14:00:00,2024-04-10 17:30:00,78.985.278,Kia,Sorento,4,Camioneta,126000000,2012,183482,8300000,Kia Sorento 2012
6086,48,MASCULINO,Magangue,ANDRES,TORRES,CASADO,andres.torres66@workmail.com,3004523384,2019-02-04 12:00:00,2024-01-29 04:30:00,67.191.696,Kia,Picanto,4,Hatchback,29500000,2013,156833,3475000,Kia Picanto 2013
6087,53,FEMENINO,Cali,ANGELA,SOTO,CASADO,angela.soto96@workmail.com,3203845273,2019-06-27 14:00:00,2024-02-12 22:00:00,88.096.541,Volkswagen,Jetta,4,Sedan,82500000,2015,100475,6125000,Volkswagen Jetta 2015
6088,35,FEMENINO,Itagui,ROCIO,ARIAS,SOLTERO,rocio.arias58@workmail.com,3104384095,2019-01-27 02:00:00,2024-03-08 01:30:00,83.753.942,Toyota,Corolla,4,Sedan,75000000,2016,96714,5750000,Toyota Corolla 2016
6089,58,MASCULINO,Aguachica,PABLO,CABRERA,SOLTERO,pablo.cabrera77@workmail.com,3119066824,2019-06-04 10:30:00,2024-06-12 20:30:00,51.724.245,Toyota,Fortuner,4,Camioneta,137000000,2014,158929,8850000,Toyota Fortuner 2014
6090,42,FEMENINO,Pereira,MARIA JOSE,ARIAS,CASADO,mariajose.arias98@workmail.com,3119148636,2019-04-08 15:00:00,2024-05-14 09:30:00,73.217.269,Chevrolet,Sail,4,Sedan,32000000,2014,122108,3600000,Chevrolet Sail 2014
6091,48,MASCULINO,Ipiales,RAUL,TORRES,CASADO,raul.torres66@workmail.com,3161244018,2019-06-06 13:00:00,2024-05-22 19:30:00,62.007.318,Toyota,Corolla,4,Sedan,72500000,2011,183594,5625000,Toyota Corolla 2011
6092,46,MASCULINO,Cali,SEBASTIAN,LEON,SOLTERO,sebastian.leon75@workmail.com,3113205527,2019-06-17 01:30:00,2024-06-06 13:00:00,59.881.282,Volkswagen,Amarok,4,Camioneta,93500000,2017,86457,6675000,Volkswagen Amarok 2017
6093,20,MASCULINO,nan,DOMINGO,JIMENEZ,SOLTERO,domingo.jimenez77@workmail.com,3056777876,2018-12-30 17:30:00,2024-05-27 00:30:00,76.723.228,Volkswagen,Amarok,4,Camioneta,93500000,2017,57406,6675000,Volkswagen Amarok 2017
6094,35,FEMENINO,Maicao,PAULA,AGUILAR,SOLTERO,paula.aguilar35@workmail.com,3204184776,2019-05-05 23:30:00,2024-03-27 00:00:00,50.714.937,Volkswagen,Jetta,4,Sedan,82000000,2014,125992,6100000,Volkswagen Jetta 2014
6095,35,MASCULINO,nan,RAUL,MENDEZ,CASADO,raul.mendez46@workmail.com,3056359970,2019-06-12 20:30:00,2024-03-08 01:30:00,68.387.931,Chevrolet,Captiva,4,Camioneta,79500000,2013,160690,5975000,Chevrolet Captiva 2013
6096,47,FEMENINO,Armenia,MARIA ANTONIA,SANTANA,CASADO,mariaantonia.santana38@workmail.com,3152533208,2018-12-26 12:30:00,2024-01-01 20:00:00,54.688.824,Renault,Clio,4,Hatchback,21500000,2017,46473,3075000,Renault Clio 2017
6097,34,MASCULINO,Duitama,JORGE,NIETO,SOLTERO,jorge.nieto07@workmail.com,3204747595,2019-02-17 03:00:00,2024-02-15 00:30:00,57.514.825,Renault,Logan,4,Sedan,39500000,2013,124572,3975000,Renault Logan 2013
6098,18,MASCULINO,Soledad,CESAR,VELASCO,SOLTERO,cesar.velasco88@workmail.com,3161271025,2019-03-12 06:30:00,2023-12-18 02:30:00,85.938.941,Ford,Fiesta,4,Hatchback,54500000,2009,207427,4725000,Ford Fiesta 2009
6099,36,MASCULINO,Manizales,MARC,NUÑEZ,CASADO,marc.nuñez58@workmail.com,3154479296,2019-03-12 06:30:00,2024-03-18 14:00:00,84.522.387,Kia,Sportage,4,Camioneta,84500000,2013,179113,6225000,Kia Sportage 2013
6100,44,MASCULINO,Soledad,JOSEP,PRIETO,SOLTERO,josep.prieto05@workmail.com,3103500554,2019-06-23 09:00:00,2024-04-12 20:00:00,66.254.074,Chevrolet,Aveo,4,Sedan,20500000,2011,173023,3025000,Chevrolet Aveo 2011
6102,39,MASCULINO,Cartagena,RUBEN,IGLESIAS,SOLTERO,ruben.iglesias07@workmail.com,3114287398,2019-03-18 14:00:00,2024-03-24 21:30:00,71.162.000,Mazda,Tres,4,Sedan,73000000,2016,79017,5650000,Mazda Tres 2016
6103,43,FEMENINO,Cali,ENCARNACION,MARQUEZ,SOLTERO,encarnacion.marquez55@workmail.com,3114071374,2019-01-22 21:00:00,2023-12-18 02:30:00,83.762.446,Nissan,Sentra,4,Sedan,63000000,2016,81719,5150000,Nissan Sentra 2016
6104,38,MASCULINO,Soacha,SEBASTIAN,IBAÑEZ,CASADO,sebastian.ibañez18@workmail.com,3181957420,2019-03-08 01:30:00,2024-04-06 12:30:00,78.816.118,Nissan,Frontier,4,Camioneta,67000000,2014,147494,5350000,Nissan Frontier 2014
6105,44,MASCULINO,Itagui,RICARDO,HERNANDEZ,CASADO,ricardo.hernandez77@workmail.com,3159692483,2019-06-12 20:30:00,2024-01-22 21:00:00,85.848.480,Ford,Fiesta,4,Hatchback,58000000,2016,42979,4900000,Ford Fiesta 2016
6106,28,FEMENINO,Duitama,MARTINA,PEREZ,CASADO,martina.perez57@workmail.com,3109348287,2019-04-29 16:00:00,2024-03-03 20:30:00,82.487.814,Toyota,Fortuner,4,Camioneta,138000000,2016,80208,8900000,Toyota Fortuner 2016
6107,40,MASCULINO,Yumbo,JUAN FRANCISCO,LEON,CASADO,juanfrancisco.leon75@workmail.com,3002139553,2019-05-10 04:30:00,2024-06-08 15:30:00,55.150.687,Toyota,Corolla,4,Sedan,74000000,2014,179073,5700000,Toyota Corolla 2014
6108,42,FEMENINO,Tulua,SOFIA,MORENO,CASADO,sofia.moreno98@workmail.com,3018939541,2019-03-12 06:30:00,2024-02-17 03:00:00,53.869.973,Nissan,Pathfinder,4,Camioneta,127000000,2014,145727,8350000,Nissan Pathfinder 2014
6109,37,MASCULINO,Rionegro,GONZALO,SANZ,SOLTERO,gonzalo.sanz06@workmail.com,3185075987,2019-06-21 06:30:00,2024-02-25 13:00:00,59.969.093,Volkswagen,Gol,4,Hatchback,32000000,2014,107876,3600000,Volkswagen Gol 2014
6110,40,FEMENINO,Apartado,CONCEPCION,DELGADO,SOLTERO,concepcion.delgado48@workmail.com,3002149520,2019-06-23 09:00:00,2024-02-08 17:00:00,80.044.677,Volkswagen,Gol,4,Hatchback,33500000,2017,56337,3675000,Volkswagen Gol 2017
6111,50,FEMENINO,Manizales,MARTINA,DIAZ,SOLTERO,martina.diaz06@workmail.com,3167627835,2019-01-20 18:30:00,2024-02-23 10:30:00,80.847.134,Ford,Escape,4,Camioneta,89500000,2019,30270,6475000,Ford Escape 2019
6112,39,FEMENINO,Manizales,MARIA SOLEDAD,SANCHEZ,SOLTERO,mariasoledad.sanchez67@workmail.com,3202912641,2019-06-29 16:30:00,2024-05-18 14:30:00,89.293.199,Kia,Sportage,4,Camioneta,87500000,2019,21848,6375000,Kia Sportage 2019
6113,42,MASCULINO,Valledupar,DOMINGO,HERRERO,CASADO,domingo.herrero77@workmail.com,3055397019,2019-01-16 13:30:00,2024-02-27 15:30:00,87.987.157,Kia,Sorento,4,Camioneta,126500000,2013,104487,8325000,Kia Sorento 2013
6114,34,MASCULINO,Envigado,FERNANDO,MENDEZ,CASADO,fernando.mendez46@workmail.com,3153131598,2019-01-24 23:30:00,2024-02-08 17:00:00,80.948.169,Kia,Picanto,4,Hatchback,30500000,2015,125130,3525000,Kia Picanto 2015
6116,42,FEMENINO,Valledupar,PILAR,CARRASCO,SOLTERO,pilar.carrasco66@workmail.com,3183968141,2019-03-31 05:00:00,2024-05-29 03:00:00,89.875.626,Ford,EcoSport,4,Camioneta,68000000,2016,78597,5400000,Ford EcoSport 2016
6117,39,MASCULINO,Soacha,ISMAEL,PEÑA,SOLTERO,ismael.peña46@workmail.com,3182784386,2019-04-19 03:30:00,2024-03-29 02:30:00,55.469.175,Mazda,Tres,4,Sedan,72000000,2014,138633,5600000,Mazda Tres 2014
6118,46,MASCULINO,Chia,FERNANDO,ROMERO,CASADO,fernando.romero35@workmail.com,3001290775,2019-06-10 18:00:00,2024-06-27 14:00:00,85.429.150,Nissan,Pathfinder,4,Camioneta,125500000,2011,151816,8275000,Nissan Pathfinder 2011
6119,34,FEMENINO,Soacha,MANUELA,ROMAN,SOLTERO,manuela.roman25@workmail.com,3151801979,2019-05-22 19:30:00,2024-04-14 22:30:00,67.546.034,Mazda,Seis,4,Sedan,107500000,2015,113376,7375000,Mazda Seis 2015
6120,28,MASCULINO,Apartado,IVAN,SANTIAGO,CASADO,ivan.santiago57@workmail.com,3185608599,2019-05-27 00:30:00,2024-02-02 09:30:00,53.232.845,Kia,Rio,4,Hatchback,49500000,2019,21469,4475000,Kia Rio 2019
6121,51,MASCULINO,Sogamoso,ENRIQUE,SANTIAGO,CASADO,enrique.santiago37@workmail.com,3181965935,2019-02-12 22:00:00,2024-06-10 18:00:00,71.247.251,Volkswagen,Beetle,4,Hatchback,78000000,2016,107698,5900000,Volkswagen Beetle 2016
6122,30,MASCULINO,Envigado,JUAN ANTONIO,GUERRERO,CASADO,juanantonio.guerrero18@workmail.com,3188926104,2019-01-24 23:30:00,2024-05-20 17:00:00,54.926.038,Kia,Sportage,4,Camioneta,88000000,2020,1690,6400000,Kia Sportage 2020
6123,43,FEMENINO,Itagui,CARLA,VICENTE,CASADO,carla.vicente05@workmail.com,3112163183,2019-04-10 17:30:00,2024-01-16 13:30:00,86.729.898,Mazda,Seis,4,Sedan,107500000,2015,87873,7375000,Mazda Seis 2015
6124,24,MASCULINO,Popayan,ALFREDO,SAEZ,CASADO,alfredo.saez55@workmail.com,3009830394,2019-03-03 20:30:00,2024-01-03 22:30:00,50.633.452,Mazda,BT-50,4,Camioneta,9500000,2017,62132,2475000,Mazda BT-50 2017
6125,49,MASCULINO,Popayan,ALBERT,DIEZ,CASADO,albert.diez77@workmail.com,3016650757,2019-05-08 02:00:00,2024-02-25 13:00:00,61.615.526,Toyota,Fortuner,4,Camioneta,137500000,2015,116978,8875000,Toyota Fortuner 2015
6126,37,MASCULINO,Cienaga,ENRIQUE,GALLEGO,SOLTERO,enrique.gallego58@workmail.com,3006059225,2019-02-04 12:00:00,2024-01-12 08:30:00,62.161.843,Kia,Rio,4,Hatchback,48000000,2016,76520,4400000,Kia Rio 2016
6127,53,MASCULINO,Quibdo,JOAN,MORALES,SOLTERO,joan.morales05@workmail.com,3205798462,2018-12-28 15:00:00,2024-05-24 22:00:00,72.556.789,Renault,Twingo,2,Hatchback,19500000,2015,76704,2975000,Renault Twingo 2015
6128,35,FEMENINO,Yumbo,NURIA,SOLER,CASADO,nuria.soler87@workmail.com,3208433231,2019-04-29 16:00:00,2024-05-31 05:30:00,84.496.106,Mazda,CX5,4,Camioneta,117000000,2014,132595,7850000,Mazda CX5 2014
6129,47,MASCULINO,Lorica,MARTIN,TORRES,SOLTERO,martin.torres86@workmail.com,3055674144,2019-01-14 11:00:00,2024-01-27 02:00:00,79.134.082,Chevrolet,Spark GT,4,Hatchback,33500000,2017,69529,3675000,Chevrolet Spark GT 2017
6130,30,MASCULINO,Cartagena,JOAQUIN,SANTIAGO,SOLTERO,joaquin.santiago57@workmail.com,3168317951,2019-05-05 23:30:00,2024-01-29 04:30:00,51.434.945,Volkswagen,Beetle,4,Hatchback,77500000,2015,93116,5875000,Volkswagen Beetle 2015
6131,23,MASCULINO,nan,ALEJANDRO,MORA,SOLTERO,alejandro.mora18@workmail.com,3167231827,2019-03-05 23:00:00,2024-03-29 02:30:00,69.927.895,Volkswagen,Beetle,4,Hatchback,76500000,2013,151578,5825000,Volkswagen Beetle 2013
6132,38,FEMENINO,Giron,JULIA,SOLER,SOLTERO,julia.soler87@workmail.com,3152067351,2019-03-31 05:00:00,2024-03-14 09:00:00,58.154.462,Nissan,Pathfinder,4,Camioneta,127500000,2015,99047,8375000,Nissan Pathfinder 2015
6133,46,FEMENINO,Florencia,ANA ISABEL,PASTOR,CASADO,anaisabel.pastor18@workmail.com,3119735809,2019-06-27 14:00:00,2024-03-05 23:00:00,75.872.498,Toyota,4Runner,4,Camioneta,177500000,2015,110933,10875000,Toyota 4Runner 2015
6134,50,MASCULINO,Malambo,ANDRES,GOMEZ,CASADO,andres.gomez87@workmail.com,3187976257,2019-05-12 07:00:00,2024-05-05 23:30:00,57.770.219,Kia,Sorento,4,Camioneta,126000000,2012,189429,8300000,Kia Sorento 2012
6135,36,MASCULINO,Valledupar,MANUEL,ALVAREZ,CASADO,manuel.alvarez56@workmail.com,3017680075,2019-03-16 11:30:00,2024-06-27 14:00:00,86.479.119,Chevrolet,Aveo,4,Sedan,23000000,2016,71916,3150000,Chevrolet Aveo 2016
6136,31,FEMENINO,Cartago,MARIA ISABEL,CALVO,SOLTERO,mariaisabel.calvo55@workmail.com,3166555033,2018-12-22 07:30:00,2023-12-18 02:30:00,60.164.666,Volkswagen,Amarok,4,Camioneta,92000000,2014,82939,6600000,Volkswagen Amarok 2014
6137,31,MASCULINO,Manaure,JOSE CARLOS,GALLEGO,CASADO,josecarlos.gallego88@workmail.com,3002806585,2018-12-16 00:00:00,2024-05-14 09:30:00,68.547.538,Chevrolet,Aveo,4,Sedan,21500000,2013,207184,3075000,Chevrolet Aveo 2013
6138,48,MASCULINO,Manizales,EMILIO,GARCIA,SOLTERO,emilio.garcia46@workmail.com,3161570712,2019-02-21 08:00:00,2024-06-08 15:30:00,79.834.676,Mazda,BT-50,4,Camioneta,8000000,2014,114021,2400000,Mazda BT-50 2014
6139,53,FEMENINO,Cucuta,ANGELES,RAMIREZ,SOLTERO,angeles.ramirez87@workmail.com,3207502279,2018-12-22 07:30:00,2024-02-15 00:30:00,72.523.620,Volkswagen,Golf,4,Hatchback,75000000,2016,87290,5750000,Volkswagen Golf 2016
6140,27,MASCULINO,Popayan,GABRIEL,ALONSO,CASADO,gabriel.alonso78@workmail.com,3054804278,2019-03-27 00:00:00,2023-12-20 05:00:00,83.992.868,Toyota,Hilux,4,Camioneta,136500000,2013,101094,8825000,Toyota Hilux 2013
6141,38,MASCULINO,Valledupar,JOSE CARLOS,SOTO,SOLTERO,josecarlos.soto76@workmail.com,3108900418,2019-02-12 22:00:00,2024-06-25 11:30:00,54.255.644,Kia,Sportage,4,Camioneta,86500000,2017,77569,6325000,Kia Sportage 2017
6142,36,FEMENINO,Quibdo,ANA ISABEL,MARQUEZ,CASADO,anaisabel.marquez55@workmail.com,3159250880,2018-12-26 12:30:00,2024-04-17 01:00:00,60.114.479,Volkswagen,Jetta,4,Sedan,82000000,2014,132727,6100000,Volkswagen Jetta 2014
6143,34,FEMENINO,Apartado,ANTONIA,IGLESIAS,SOLTERO,antonia.iglesias77@workmail.com,3183073029,2019-04-10 17:30:00,2024-02-04 12:00:00,81.091.278,Kia,Sportage,4,Camioneta,86000000,2016,84005,6300000,Kia Sportage 2016
6144,30,FEMENINO,Soledad,PAULA,MARIN,CASADO,paula.marin65@workmail.com,3111912736,2019-03-05 23:00:00,2023-12-30 17:30:00,75.664.905,Mazda,Allegro,4,Sedan,14000000,2018,53176,2700000,Mazda Allegro 2018
6145,37,FEMENINO,Facatativa,MARIA JESUS,LEON,SOLTERO,mariajesus.leon05@workmail.com,3164496905,2019-04-23 08:30:00,2024-06-14 23:00:00,83.159.491,Volkswagen,Amarok,4,Camioneta,92500000,2015,105334,6625000,Volkswagen Amarok 2015
6146,51,FEMENINO,Sincelejo,MERCEDES,CRESPO,CASADO,mercedes.crespo16@workmail.com,3156793577,2019-03-01 18:00:00,2024-06-02 08:00:00,65.309.259,Ford,Fiesta,4,Hatchback,56500000,2013,139924,4825000,Ford Fiesta 2013
6147,48,FEMENINO,Duitama,VERONICA,GALLARDO,SOLTERO,veronica.gallardo55@workmail.com,3163180468,2019-03-24 21:30:00,2024-04-19 03:30:00,63.629.917,Toyota,Hilux,4,Camioneta,138500000,2017,70931,8925000,Toyota Hilux 2017
6148,31,FEMENINO,Medellin,MONTSERRAT,LEON,SOLTERO,montserrat.leon75@workmail.com,3154822232,2019-01-06 01:00:00,2023-12-26 12:30:00,88.327.073,Chevrolet,Captiva,4,Camioneta,80000000,2014,148552,6000000,Chevrolet Captiva 2014
6149,41,FEMENINO,Bucaramanga,LORENA,CORTES,SOLTERO,lorena.cortes26@workmail.com,3183039241,2019-02-25 13:00:00,2024-01-14 11:00:00,69.435.920,Toyota,Hilux,4,Camioneta,134500000,2009,212463,8725000,Toyota Hilux 2009
6150,51,FEMENINO,Popayan,ISABEL,LORENZO,CASADO,isabel.lorenzo78@workmail.com,3112119599,2019-01-12 08:30:00,2024-05-03 21:00:00,86.975.001,Volkswagen,Gol,4,Hatchback,32500000,2015,73921,3625000,Volkswagen Gol 2015
6151,21,MASCULINO,Manizales,JUAN ANTONIO,PASTOR,SOLTERO,juanantonio.pastor88@workmail.com,3187958001,2019-04-08 15:00:00,2024-05-31 05:30:00,80.778.733,Volkswagen,Amarok,4,Camioneta,91500000,2013,179813,6575000,Volkswagen Amarok 2013
6152,49,FEMENINO,Tulua,ROSARIO,HERRERA,CASADO,rosario.herrera58@workmail.com,3161426567,2019-06-21 06:30:00,2024-02-27 15:30:00,82.803.397,Kia,Sportage,4,Camioneta,85000000,2014,73503,6250000,Kia Sportage 2014
6153,36,MASCULINO,Monteria,MIGUEL,SANCHEZ,CASADO,miguel.sanchez77@workmail.com,3201050997,2019-03-27 00:00:00,2024-06-12 20:30:00,61.257.847,Kia,Cerato,4,Sedan,67000000,2014,132474,5350000,Kia Cerato 2014
6154,44,FEMENINO,Itagui,MARIA ANTONIA,CABALLERO,SOLTERO,mariaantonia.caballero05@workmail.com,3003843093,2019-06-08 15:30:00,2024-03-05 23:00:00,74.485.873,Volkswagen,Jetta,4,Sedan,84000000,2018,31000,6200000,Volkswagen Jetta 2018
6155,40,FEMENINO,Riohacha,LUISA,MORENO,CASADO,luisa.moreno98@workmail.com,3189141586,2019-06-02 08:00:00,2024-05-22 19:30:00,84.032.446,Chevrolet,Captiva,4,Camioneta,79500000,2013,136387,5975000,Chevrolet Captiva 2013
6156,25,FEMENINO,nan,CARMEN,RUIZ,SOLTERO,carmen.ruiz35@workmail.com,3108883367,2019-03-16 11:30:00,2024-06-10 18:00:00,54.117.694,Mazda,CX5,4,Camioneta,117000000,2014,102361,7850000,Mazda CX5 2014
6157,41,MASCULINO,Manizales,EDUARDO,CARMONA,SOLTERO,eduardo.carmona68@workmail.com,3168340596,2019-01-29 04:30:00,2024-03-08 01:30:00,69.619.607,Mazda,CX5,4,Camioneta,117000000,2014,130012,7850000,Mazda CX5 2014
6158,41,MASCULINO,Cucuta,SEBASTIAN,HERRERA,SOLTERO,sebastian.herrera88@workmail.com,3156376984,2019-02-19 05:30:00,2024-06-14 23:00:00,58.793.364,Volkswagen,Gol,4,Hatchback,31500000,2013,162887,3575000,Volkswagen Gol 2013
6159,40,FEMENINO,Armenia,PAULA,CASTILLO,CASADO,paula.castillo97@workmail.com,3113984532,2019-06-06 13:00:00,2024-06-12 20:30:00,81.972.660,Kia,Picanto,4,Hatchback,28500000,2011,149708,3425000,Kia Picanto 2011
6160,36,MASCULINO,Palmira,MIGUEL,CABALLERO,CASADO,miguel.caballero35@workmail.com,3101944109,2019-04-08 15:00:00,2024-03-24 21:30:00,65.603.905,Toyota,4Runner,4,Camioneta,175500000,2011,192605,10775000,Toyota 4Runner 2011
6161,44,MASCULINO,Buenaventura,ENRIQUE,SANTANA,SOLTERO,enrique.santana38@workmail.com,3017653244,2019-01-10 06:00:00,2024-03-22 19:00:00,62.004.568,Volkswagen,Gol,4,Hatchback,31000000,2012,217727,3550000,Volkswagen Gol 2012
6162,34,FEMENINO,Sincelejo,CARMEN,BENITEZ,SOLTERO,carmen.benitez97@workmail.com,3118429117,2019-03-14 09:00:00,2023-12-18 02:30:00,66.460.314,Mazda,CX5,4,Camioneta,116000000,2012,173325,7800000,Mazda CX5 2012
6163,32,MASCULINO,Piedecuesta,SALVADOR,HIDALGO,SOLTERO,salvador.hidalgo56@workmail.com,3157021395,2019-03-27 00:00:00,2024-06-06 13:00:00,76.593.414,Renault,Clio,4,Hatchback,18500000,2011,281932,2925000,Renault Clio 2011
6164,29,FEMENINO,nan,IRENE,VIDAL,SOLTERO,irene.vidal55@workmail.com,3189849247,2019-02-02 09:30:00,2024-04-10 17:30:00,87.942.353,Volkswagen,Golf,4,Hatchback,74500000,2015,51653,5725000,Volkswagen Golf 2015
6165,41,FEMENINO,Cali,MARIA JESUS,GALLEGO,SOLTERO,mariajesus.gallego18@workmail.com,3209969343,2018-12-30 17:30:00,2024-01-18 16:00:00,81.257.865,Nissan,X-trail,4,Camioneta,98000000,2016,104349,6900000,Nissan X-trail 2016
6166,34,FEMENINO,Duitama,MARIA ANTONIA,DIEZ,CASADO,mariaantonia.diez77@workmail.com,3162435568,2019-02-27 15:30:00,2024-04-27 13:30:00,78.318.046,Chevrolet,Captiva,4,Camioneta,81000000,2016,56047,6050000,Chevrolet Captiva 2016
6167,50,FEMENINO,Sincelejo,MARIA VICTORIA,CASTILLO,SOLTERO,mariavictoria.castillo97@workmail.com,3204210008,2019-05-08 02:00:00,2024-06-12 20:30:00,50.065.013,Kia,Sorento,4,Camioneta,126500000,2013,159761,8325000,Kia Sorento 2013
6168,47,MASCULINO,Soledad,MOHAMED,GALLARDO,SOLTERO,mohamed.gallardo55@workmail.com,3001923901,2019-03-27 00:00:00,2024-03-27 00:00:00,85.007.947,Kia,Sportage,4,Camioneta,85500000,2015,76414,6275000,Kia Sportage 2015
6169,48,MASCULINO,Malambo,FRANCISCO JAVIER,MARTINEZ,SOLTERO,franciscojavier.martinez98@workmail.com,3112235775,2019-01-03 22:30:00,2024-03-29 02:30:00,78.073.222,Kia,Rio,4,Hatchback,46500000,2013,143426,4325000,Kia Rio 2013
6170,50,FEMENINO,Santander de Quilichao,SOFIA,CALVO,CASADO,sofia.calvo25@workmail.com,3014260724,2019-05-10 04:30:00,2024-01-29 04:30:00,82.233.598,Volkswagen,Golf,4,Hatchback,76000000,2018,45554,5800000,Volkswagen Golf 2018
6171,19,FEMENINO,Magangue,ELENA,FLORES,SOLTERO,elena.flores38@workmail.com,3158833526,2019-03-20 16:30:00,2024-02-21 08:00:00,86.689.794,Kia,Sorento,4,Camioneta,129500000,2019,34400,8475000,Kia Sorento 2019
6172,42,FEMENINO,Cali,INES,VEGA,CASADO,ines.vega86@workmail.com,3111907597,2019-04-02 07:30:00,2024-06-10 18:00:00,80.679.860,Volkswagen,Gol,4,Hatchback,33500000,2017,63856,3675000,Volkswagen Gol 2017
6173,47,MASCULINO,Soledad,RUBEN,GARRIDO,SOLTERO,ruben.garrido55@workmail.com,3182024119,2019-01-16 13:30:00,2024-01-16 13:30:00,82.044.410,Kia,Sorento,4,Camioneta,126500000,2013,161487,8325000,Kia Sorento 2013
6174,38,MASCULINO,Popayan,JOSE MANUEL,VELASCO,SOLTERO,josemanuel.velasco88@workmail.com,3013278561,2018-12-28 15:00:00,2024-05-14 09:30:00,59.360.093,Kia,Sportage,4,Camioneta,84000000,2012,167327,6200000,Kia Sportage 2012
6175,59,MASCULINO,Itagui,JUAN FRANCISCO,PEREZ,SOLTERO,juanfrancisco.perez67@workmail.com,3014851449,2019-01-06 01:00:00,2024-06-14 23:00:00,88.647.072,Chevrolet,Sail,4,Sedan,34500000,2019,13225,3725000,Chevrolet Sail 2019
6176,54,MASCULINO,Popayan,MARIO,CAMPOS,SOLTERO,mario.campos66@workmail.com,3056542903,2019-06-27 14:00:00,2024-03-12 06:30:00,87.983.815,Mazda,Tres,4,Sedan,73500000,2017,67226,5675000,Mazda Tres 2017
6177,51,MASCULINO,Zipaquira,MOHAMED,FUENTES,SOLTERO,mohamed.fuentes88@workmail.com,3169902615,2019-03-01 18:00:00,2024-06-12 20:30:00,81.824.907,Renault,Clio,4,Hatchback,21000000,2016,88784,3050000,Renault Clio 2016
6178,29,FEMENINO,Valledupar,MARIA JESUS,DIEZ,CASADO,mariajesus.diez77@workmail.com,3114176778,2019-02-08 17:00:00,2024-04-21 06:00:00,59.597.210,Mazda,BT-50,4,Camioneta,8500000,2015,98679,2425000,Mazda BT-50 2015
6179,26,FEMENINO,Barranquilla,PATRICIA,LEON,CASADO,patricia.leon65@workmail.com,3111799190,2019-06-10 18:00:00,2024-04-17 01:00:00,72.338.873,Mazda,Tres,4,Sedan,73000000,2016,100883,5650000,Mazda Tres 2016
6180,40,FEMENINO,Florencia,AMPARO,FLORES,SOLTERO,amparo.flores08@workmail.com,3182741056,2019-03-24 21:30:00,2024-01-08 03:30:00,62.059.904,Renault,Sandero,4,Hatchback,37500000,2015,93074,3875000,Renault Sandero 2015
6181,46,MASCULINO,nan,MARTIN,VEGA,SOLTERO,martin.vega96@workmail.com,3115637255,2019-02-12 22:00:00,2024-06-12 20:30:00,73.185.103,Mazda,Tres,4,Sedan,71000000,2012,252643,5550000,Mazda Tres 2012
